,artist_name,track_name,release_date,genre,lyrics
28256,nappy roots,set it out,2019,hip hop,smoke bong bang crunk thong chain nutty song hand tryna player somethin drink skully take strong brain talkin dirty broad think till early mornin bout light blunt hell tryna cellaphone home hunnie silicone tighter stype sittin right plenty chrome strong game play yeaga like dance song gotta clear perm fade brush comb grow somethin drink somethin somethin grow somethin drink somethin somethin grow somethin drink somethin somethin grow drink grow somethin drink somethin somethin grow somethin drink somethin somethin grow somethin drink somethin somethin grow drink drink drink straight head stick wall thumbtack shoulda focus sack little blame chick look think fulla shit talkin broad think foolin nigga street game school chick lyric commercial
28255,blackalicious,paragraph president,2019,hip hop,paragraph paralyzer rhythmic aristocrat mister gift twist cap swift fist fast fury worry switch bits fragment midget quit diss track spit facts grass green purple diplomat rap math halfbreed rhymer mean breathe rhyme heathen kidnap mental black hijack head intellect mind state arrow blast center crack mind gap blind eye send cry pencil utensil grab thine attention jitsu stab offend send rappin tavern tell paragraph president official hear cheer come paragraph president want thank have perform paragraph president special treat even ask america foremost young poet read latest poem lyric commercial
28254,das efx,microphone master,2019,hip hop,iggity come bust proceed slam cram understand rappers faze crazy messin book drayzie bigup jersey people wella hella swella tell get like markie matter weather wanna spark kickin rhyme gettin mine regular black benz blowin cellular high shit know sewer style shit grip cheap bury comin near fear hear cheer compare schoolin foolin speakin kid heapin freakin sewer style cause disaster better answer microphone master miggity microphone master super rhyme maker miggity microphone master super rhyme maker miggity microphone master super rhyme maker miggity microphone master super rhyme maker humdinger briggity bringin style thing singer flow behold higgity hold piece expanses stock skunk prop pop mansion lyric commercial
28253,das efx,40 & a blunt,2019,hip hop,yeah yeah skunk hash house skunk hash representin sess sess sack biggity bang boom bamma bustin grandmother like cherries niggas wanna follow know style vary smoke like drink like fish rapper junkie gettin funky miss diss wanna spark blunt drink fuckin brew nigga weed smoker provoker joker style doper like toke blow smoke like dragon timberland boot fuckin jeans saggin pour liquor bust niggas missin tradition drink pissin mission easy rider smokin phillies white owls optimols flow better letter wetter niggas better shit fight lever goin know nigga lyric commercial
28252,jermaine dupri,let's talk about it (feat. clipse),2019,hip hop,gettin groove like givin shit alright drummer drummer say drummer long time come drummer damn baby shit jeans mind hear track clipse question nigga hustler rock bigger rapper figure straight killa flood block glock neighborhood see thug stop cause waco district visit like diamonds color watch smother place jewel white bitch bring home choice balcony say say bring girl night sexin think come question jingle baby jingle baby wanna talk cars talk wanna talk house talk wanna talk jewel talk wanna talk money talk wanna talk chicks talk wanna talk hit talk wanna talk talk talk cash talk game rotate chrome get bigger girls wanna fuck nigga lyric commercial
28274,black rob,espacio,2019,hip hop,dangerous niggas black shit know danegerous niggas black yelowman diddy moment waitin murder yeah yeah riffin hang like south dead mouth shit niggas sleepin like slip house spouse till home lamped like couch spit filthy pretty swiftly copper come try tell coward real actin like slomen shield veteran leather furs safe cracker move york jers send kit bird nothin hear feds wanna word vehicles curb tool herbs jewel nerds swerve splurge yall riches comin joke blind yall bitch respect respect frontin tech coward black dame espacio dame espacio minute breathe dame espacio mean space dame espacio damn like talk like things snatch chain ring bear siblings things yall cowards imagine like store draw spasm press button bitch havin super employee leave black wagon bait braggin promise school like nastradamus thing best want treasure chest dough girl breast dare stash drawl mine mine whip watch quickly paint watch poppi paintballs coward niggas gall thinkin lamp like year drop ball bitch come gun yall cop come bang niggas like playin drum cat think know black head homey play listen rhyme damn shit like nigga bitin school shit bitch kick flow extort hoe yall dough think yall know winner champ
28295,ace hood,king of the streets,2019,hip hop,try defeat stay feet salute streets yeah walk like leave right best march like follow okay blood sweat tear realest shit write stop give realest shit quote look eye hustle hours grind overdose money run studio rebirth animal people want gutter give manure flow have know train hear niggas drop meat fuck blow shit show sportsmanship niggas shit bitch judge rappers rap equivalent rare meat lie shit starve like feast pussy niggas count inconvene hood history best fuck win like sheen try defeat stay feet salute streets yeah walk like leave right best march like follow highly underrate album anticipate intimidate suckers perpetratin waitin yeah waitin heavy humble patient embed greatness motherfucking problem pajamas sleep hotness chase commas mama hell lock cell best prevail believe fail conceited tell look devil hotter hell rock chest head high hello bitch time diamonds watch want handouts fuck niggas talk bout salute like motherfucking drill scout stunt niggas watch beamer pull come travel south try defeat stay feet salute streets yeah walk like leave right best march like follow
28296,big tymers,stuntastic,2019,hip hop,happenin nigga bgeezy baby mannie fresh nigga tymers nigga know stun hear bling ling ling know clique stand blingaling time stick hand eye motherfuckers turn head gotta laugh cause neck look like glass house motherfucker forget whip twentyinches navigation dreamcast everyday week jumpin somethin different bike lexus truck everyday switchin round baby teach stunt come round corner leave switch come know sunday uptown wrist hangin window later evenin corner pocket chain advise come thing cause vultures believe jackin know nigga stuntastic hook stuntastic straight plastic drastic tymers heezy ballerific cash money gift hard look princess cut cause glistenin baby ride topnotch shit nigga shit sunday pull droptop shit stun step club vault know hoe lookin play game lyric commercial
28297,jeezy,3 a.m.,2019,hip hop,young jizzle timbo stick limbo adlib adlib fuck adlibs proceed need spit straight drop nigga cocoa leave atown pimp tell know wanna talk white tell know grey higher pelican sophomore year spit like veteran gangsta gangsta tell swag fresh tell morning gotta leave somethin cause nigga horny park baby minute morning thing cock cause boys niggas talk want minute flow cold cool nigga damn fool ferrel school tool serve demo track demo bitch club ones mean walk stick mug homie clip master master bring gotta master wrist zone morning gotta leave somethin cause nigga horny park baby minute morning thing cock cause boys niggas talk want minute basics fresh jeweler come bracelet blow haze yeah dogg taste park come spaceship whip game sick double everytime flip bird flock clip glocks multiplatinum watchin cop girl sweat star rock grab walk talk play timb track everybody play morning gotta leave somethin cause nigga horny park baby minute morning thing cock cause boys niggas talk want minute
28298,aceyalone,feet up on the table,2019,hip hop,dude want start like bar shit yeah nigga mind nigga fuck pussy listen hear whip pussy rhyme keep slip home get trippin pussy slow tampon flow misthrown come couch plant flag neighborhood cable leave toenail clippings table break lot crew cruise like nut get blow wigs beat take seat relax feet coffee table floss label fool fuck need kick door dammit slam bedroom kid tell daddy gonna smack stack sofa loaf bread chicken back feet table woman blast lift wanna twist life life leap feel speech lyric commercial
28299,flipmode squad,this is what happens,2019,hip hop,nigga digga rampage word street flipmode arise true aight alotta player haters tryin playa hate fuck outta word digga motherfucking right ayyo bitch write rhyme niggas fuck check cool like talk rip right crowd goin like schoolyard fight hold lovely time bulid doin musical chair like levert sweat doubt niggas internet shout playin close leave bitter house stout pullin chip want demolish fuckin debutom talkin bout niggas sick milky like ways milky like wick type phrase rappers choose model right people flunky station pump street shit face like humpty niggas word heat like motherfucking spawn happen fuck clique happen bitin niggas shit happen happen happen happen fuckin crew lyric commercial
28300,das efx,looseys,2019,hip hop,introhook looseys remember loosey bust flippin flappin rippin rappin look kick wicked happen night manhatten chillin buggin crew go club peep scoped shit rockin stun bunch hunch clockin step dress young weed begin talkin kick slang niggas know want ahead sewer screw know hush lyric commercial
28301,das efx,host wit da most,2019,hip hop,host comin east coast host comin east coast yeah host comin east coast word bond host yeah comin east coast surprise open eye mention sling slang like frisbee flimsy thingamajig illest throw like rhymin makin pape like say stick master besta figgity fuck flame time hiho silver makin pape kick shit muck lose fleas lice tick chicks good foot kick yibbida yabber yoozy fuck floozy chopstick come krazy swingin dukes hazard like swayze host comin east coast host comin east coast yeah host comin east coast word bond host yeah comin east coast aiyo story niggas sleepin nighty nighty lord almighty bringin live flippin rippin tongue niggas dig switch like bigsby shit lyric commercial
28302,das efx,brooklyn to t-neck,2019,hip hop,kid brooklyn tneck know sayin brooklyn prime time kid brooklyn tneck know sayin brooklyn prime time kid brooklyn tneck know sayin brooklyn prime time kid brooklyn tneck know sayin brooklyn prime time shit bringin round like question swingin crane swayz like jetsons wreck shit biggityblast hectic look funk brung young restless test miggitymakin yen japan diggitydon fuck like saran antiperspirant riggityroll puncture like speed stick giggitygot pop kniggityknock need freak speak giggitygots bring freakin track jersey krazyie spring speak devil figgityfuck dumb shit soldier riggityroll like bulldozer kniggityknockin butt smokin blunt slogan check wriggitywreck head hulk jokin best speakin riggityrock pack like puerto ricans phat biggitybang head like cooney swingin shit pump booty miggitymusta stun blunder blewa speak freak super kid brooklyn tneck know sayin brooklyn prime time kid brooklyn tneck know sayin brooklyn prime time kid brooklyn tneck know sayin lyric commercial
28303,das efx,shine,2019,hip hop,doubt doubt doubt sewer rat area feel worldwide bout things scarier doubt diggy diggy generation introchorus iggityi shine shine rybody shine niggitynuttin money mind shine shine rybody shine niggitynuttin money mind shine shine rybody shine niggitynuttin money mind shine shine rybody shine niggitynuttin money mind dray iggityashes ash dust dust miggitymakin money everytime bust fuss fully blow benz fully chrome flip celly phone diggy dray boogie rookie tough biggityblow spot everytime book lyric commercial
28304,das efx,if only,2019,hip hop,little like shiggity shoz bots hots rock kiggity kick drama like farmer pick crop hop diggity dig wigs baptist rapper guess rappist practice krayzie diggity knocker bolo like solo come work like chewbacca ease slick kick tush snaggle puss gad shop roof fell plus piggity shit like rarely crew beefus fliggity flip mould like gold cheebas youngest flipsy eldest hipper bone connect pelvis hickory dickory dock diggity wish sound like like sound like like like like sound like like lyric commercial
28305,das efx,freakit,2019,hip hop,freakit like freak like repeat freakit like nigga book crew sewer crew wreck cause flex gots excuse fluid make woozy wicked kick crew rip kick chicks perdue pick pluck stick cock santa somethin stockin rockin gotcha clockin grind check sound bind wonder freakit like freakit like freakit like freakit like freakit like freakit like freakit like watch freakit like freakit like maneovers heimlich rhyme krayz vertebraes spine chill rippin skills like awesome spade style boston buckle blast socket like nasa plus gettin hysterical lyrical concoctions hook pop dope swingin hit oakland freakit like swayz freakit like freakit like repeat freakit like doper dopest focus like quote write smoke heat try battle defeat weed bleep sellout cause know crew hell quick lingo thing days flip cause like pay dodge dope know gonna getcha cause rush like batter rush pitcher freakit like freakit like repeat freakit like cause black bust cap rough rap plus stuff flip script dust chap quickness wicked propaganda damn prop hickorydick slickest nigga thee rap sound nifty weight pound freakin flurry black skullie screamin chumps like niggas platform dope swingin hit oakland freakit like swayz freakit like freakit like repeat
28306,das efx,gimme dat micraphone,2019,hip hop,book gimme gimme microphone wreck destroy sermon repeat repeat oahh oahh like like stop word bond kick swing somethin like book drayz punk niggaz swell spark troop oops feel style develop safety stellar baby level crush shin roughest hardrocks fruity pebbles nigga hop know crew rock wanna test heavens like pepsi coca colaswola niggaz higher niggaz bitchups jibberjabber quick nigga stagger like rocka blanka bake like crocker momma need stop infilling pocket shit dread think toxic lyric commercial
28307,50 cent,hit you up,2019,hip hop,cent bank yayo club runnin bitch pissy drink snub niggas want crackin fuck fuck grip deck spray nickname chopper scrappy thats pussy line today look soldier hennessy coke little alize mood bust nigga head playin time game niggas lose life time fuckin playin cent bank yayo club runnin bitch pissy drink snub lyric commercial
28308,digga d,hella bandz,2019,hip hop,soft whip turn chop pebs cling hella bandz pocket trapper look shit niggas stop deal lose profit
28309,the lox,"can't stop, won't stop",2019,hip hop,blastin ozone kickin dojo loco pavin road oppose dodo goin head like stop know spittin rap watch beat drop rockin jump yeah know fly want teach stay elevate creatures hear shout like get respect look face effect jetsetting daily basis stop stop come city take mister captain pilot wanna spread wing people coach class folks scrape lyric commercial
28310,mobb deep,freestyle,2019,hip hop,killers dollar billers real niggas feel check stick realness infamous hear official queen bridge murderers mobb come equip warfare beware crime family nuff shots share wanna profile pose face stab brain nosebone streets cousin theirself land gunnin screw runnin like suppose come come close inside face wrong place cowards like body lace bullet hole speak wrong word touch army team guarantee time breathin simple word minor game deserve playa crew featherweight gunshots levitate nineteen mind older things real warm heart turn cold nigga decease story get tell nuttin fuck lyric commercial
28262,t.i.,dope boyz,2019,hip hop,need shawty shawty shawty shit need shawty right shawty noyd shawty better right nigga fuck trapp crack crumb time quarter half trapp break dim hipper anytime mind niggas bitch whine grind shack winter summer shine get plenty money candler road bankhead plenty room pay scar hard dank head dope game strong like pimp dead hear say buy yell weigh triple beam scale yeah look like touchy shawty stand round trapp think fuck shawty nigga taut get pay trapp song niggas trapp dope boyz trapp nigga thug nigga drug dealer nigga lyric commercial
28263,schoolly d,saturday night,2019,hip hop,saturday night feelin kinda sporty go catch kinda high kinda drink kick little punk forget ring momma come dress say hell momma little know pull know hell turn bitch know musta pick leave know horny homey want chill know mother want say baby pill cause tonight want lover thing forget rubber little snuk upstairs step step hint fear room bitch start scream momma bust fuck scene shirt rip drawers knees momma momma brew fuck room bitch jump respect bitch check say come little closer shoot sober need cock lyric commercial
28264,3rd bass,the cactus,2019,hip hop,bass deal place mind kind stuff want smoke blunt picture like funt snapshots crack good sweat cause pursue chalk boom stroke ball stick have prickin cactus like shoot quickly explode unload cactus stand quenchin cactus rotate time clock digit lyric commercial
28288,vince staples,65 hunnid,2019,hip hop,bird be come fuck hunnid degrees hunnid degrees hard drop drawers floor gangsta baby knees baby girl knees hunnid degrees block bout hunnid degrees block bout hunnid degrees block bout hunnid degrees hunnid runnin check comin jumpin seat bustin bus bus missions blower youngin killa coppin prison feel feelin time stretch nigga ridin section shit protection cop shit cold green light yoda time bird be come fuck hunnid degrees hunnid degrees hard drop drawers floor gangsta baby knees baby girl knees hunnid degrees block bout hunnid degrees block bout hunnid degrees block bout hunnid degrees hunnid niggas time homies nigga outside niggas inside store nigga come gloves disguise bang blow stop drop shoot sky shoot toe tell niggas gotta shit survive knockin problem niggas scar consequence common sense missin head pressure niggas home enrol colleges fuck class junkies hittin glass money long gleamin tint stash tag bumpin poison gettin cash nigga go shit wrong truth juice throw nigga roof bird be come fuck hunnid degrees hunnid degrees hard drop drawers floor gangsta baby knees baby girl knees hunnid degrees block bout hunnid degrees block bout hunnid degrees block bout hunnid degrees hunnid
28276,mos def,sunshine,2019,hip hop,yeah yeah brand turn little little know gonna hear sun shinin loud clear bright early listen hate players game shoot clock game point blank motherfuck game work come play little shorties pump fake impress amuse confuse dude grow business school hand youngin beat kanye marquee payroll style fresh like like time roley seiko step deck neck shine stand fabulous brooklyn nigga black nigga dude black people let sun shinin shout talib kweli topa topa shouta shouta check nigga cast cherokee shoot long arrow skill ammo small barrel lyric commercial
28277,da lench mob,guerillas in tha mist,2019,hip hop,come beware black fist guerillas straight mutherfucking killers mist shoot whore think south central niggas kick cause mess lench produce best comin real hard bumpin finally catch devil name swingin vine suckin piece swine jiggaboo come coconut stab push tree fall right nut like epmd like bitch name meet gonna kill cause little motherfucking cheetah hang gorilla banana jdee blacker city call elbow room need elbow room boom shakalak boom sound gauge lock lench break cage hear takin care lench environmental terrorists fuck grape magilla killa magilla gorilla killa white boys like godzilla super nigga name kong play like pingpong motherfuckers dingdong bozack sack butt black fist peelers guerillas mist vavoom come nigga dark talk bout brand apartheid south central straight ghetto native gotta devil muthafuckers smoke sess buddha beatin chest lay lay lay bout shoot mutt boom ping ping listen shit bring bring nappy head nigga come mist smog cube motherfucking kick mutts smoke hump guerillas deep bump short muthafucking pump true tbone twentytwo better jungle cause hear gun miss lench guerillas mist
28278,nappy roots,"dime, quarter, nickel, penny",2019,hip hop,break dollar gutter south dime quarter nickel flip cent watch bitch triple game simple today tomorrow hell save right change think take ballin budget buy dutch quickly spill stuff chunky kentucky blunt sour mcdonald world pick nigga shit skinny finna gettin good hold minute shit bubble weigh chop finish drop finish dollars pennies like dime relentless nappy niggaz talkin bout dead prez slaw mall chicken wing bread dough like cash flow finna focus spinnin like picture skinny cold spinnin like picture skinny cold know money world hustlin pennies real slow dime quarter nickel damn funny dime quarter nickel nigga dollar dime quarter nickel damn funny dime quarter nickel nigga dollar whatchu want say super happiness blunt sack lyric commercial
28279,too $hort,the ghetto,2019,hip hop,talk bout ghetto funky funky ghetto try survive try stay alive ghetto ghetto talk bout ghetto ghetto ghetto funk funky ghetto streets bumpy light burn dope fiends pipe mouth school buddies right night wouldn shoot shoot fool play close try test cool wonder thing know survive rule real world care deal hard time deal dope crime black try break house think early time brothers like give ghetto ghetto talk bout ghetto ghetto ghetto funk funky ghetto lyric commercial
28280,cam’ron,357,2019,hip hop,harlem niggas niggas uptown baby lennox oyas broadway black step fore bring gun chest check respect girl spit push shit snatch rib crack friend kick school shit learn flip pack stack gats click clack ditch come snitch friends send flick girls send kick shit chin fist begin stich kiss blend chick dope dominican win eat grit grin shit nigga spin kinted lyric commercial
28281,funkdoobiest,rock on,2019,hip hop,sure rise east set sons gods front whore nuns fuck devil weight hunt soul sweep mind step depths hell fell lesson soul leave body situations nody original invisible ones tardy class better cause write letter set shit straight laugh face turn purple demons surb hold breathe leave wind kinda fertile east light shin test gods cause rest tune serenity fuck enemy make mean try time fighter cause supply phife step door soul love money soul love money soul love money soul love money gods pray saviors save lyric commercial
28282,kool g rap,fast life,2019,hip hop,kool champagne wish caviar dream penis cream sales fish scale triple beam gleam livin live rowdy packin cali rockin lizard bally drug deal dark casinos primo pushin beamo parlay reno latinos run staff count see see half dashin queen half players gettin paper layer portray block rock like domateus fakers shootin target soon dark hit drug market body roll carpet cheat beat hookers heaters stray shell adidas leaders lookin straight crimy armani wanna harm gots come army celo rollers money folders sippin bola holdin payola slangin coke cola black fake jack sling shame game thing livin fast life fast cars people know team queen american dream plottin scheme seven figure cream repeat lyric commercial
28283,brand nubian,love vs. hate,2019,hip hop,hate time people eliminate hate people think playa hatin cause hate black black fact stand like selfhate killin popo crack tell people gats arrive slave ship torture chain whip years bein slave land brave forget ancestors force pick cotton women rap torture murder catch niggaz swing tree like breeze summer leave swayin forth fail attempt north millions people die survive knowledge provide cause facts deny nowadays ways sixties smack eighties crack nineties time recognize uncivilized wise unify fall victim plot cause hate time people eliminate hate people think hate lyric commercial
28284,youngbloodz,chop chop,2019,hip hop,chop chop chop chop yeah block block chill like shyt nigga cook cook yeah drop drop go essential presidential like green like green premit scene cold lean lean stay clean alwayz mean mean ride bean team bean team post spot spot shit workin block money maid nigga gettin pay pay nigga workin gettin spray repeat chop chop chop chop yeah block ready staight chop chop chop chop yeah bock ready yeah ready inspite hear damn truth south head busta monsta crew hard core soldier backstreet tell motha fucker cross jbone harbone youngblood dese bitch wont leave lone right wrong know difference speak lyric commercial
28285,e-40,hope i don't go back,2019,hip hop,hoppin barb wire fence nigga broad right damn spring hold motherfuckin motherfuckin sack nigga think think nigga motherfucking motherfucking canister nigga yeah promise nigga game damn good say game good hard time know long gonna slangin yayo slangin yayo maillll hustler birth mama sellin dinners church redhanded catch stealin money purse brand permanent whip scar cause beat race track wealth holdin conference hand free telephone lookin like talkin shootin breeze cuttin real smooth like choppin like true business talkin doin week soundscan japan valley maybe door payton bowl maybe shootin range bank golf course merton hanks propers beat world lookin doctor sippin port watchin kid play basketball backyard foot long sport court lyric commercial
28286,nappy roots,slums,2019,hip hop,baby leave prophit represent slum alright motherfucker crunkin kentucky baghdad pop go manage come think wattn half bout things bear oakland better know coke see folk soul hear momma cryin know know greet party room pound tryna head straight catchin feel insides burnin musta swallow twentyeight drinkin milk magnesia feelin straight murder granddad realestate hook prophit sample play background lyric commercial
28287,vince staples,prima donna,2019,hip hop,kick cack cool watch nigga city semi naughty crippin homies different police raise suspicion million dollar home blow dome paint kitchen bitch like venetian niggas salty meet cause finna beat feature tell sneakers conversin nigga better green break goin calipat murder shootin latifah talkin bout bitch keeper better house watch mouth screamin bleachers nigga real real real real real real real real real real real real real real real real real real real killer shit real nigga shit real militant addict real lyric commercial
28289,denzel curry,this life,2019,hip hop,notice late think change younger days come feel pain till complain cause slide minute till rise business billion niggas life middle finger fuck true fuck live live world care live ride life fuck tell lie main main better tell like geminis side main bitch tell like assign design hold spine couldn shed tear girl couple doves girl overseas oversee ocean reflections suppose unluckily peace clover leaf wouldn care know away notice notice late think change younger days come feel pain till complain cause slide minute till rise business billion niggas life middle finger fuck true fuck live live world care live ride life fuck tell lie main main better tell like geminis side main bitch tell tell wasn lose lose outta week think fornicate niggas meet silly cupid admit defeat girl mind think pardon part die idolize unite tell moment time tell notice late think change younger days come feel pain till complain cause slide minute till rise business billion niggas life middle finger fuck true fuck live live world care live ride life fuck tell lie main main better tell like geminis side main bitch tell meeayee design design design design
28266,arrested development,people everyday,2019,hip hop,rest mind business kick treble tone radio tape player right loud folks hear hype outta come woman date investigation maybe demonstrate please go great soul ease group brothers start bug drink go nigga route disrespect black queen hold crotches obscene ignore cause know type drink gun wanna fight young couple have time good egos wanna test brother manhood come test speech cause hairdo loud bright color wear target cause fashion misfit outfit wear brothers diss stay calm pray niggas leave squeeze part date anatomy lord brothers drill cause start kill everyday people tell niggas pass friend say cause like kill africans wouldn stop cube brother rude like say take cop pull story black act like nigga stomp african moral story better look hard step cause kill shoot africans need love unite
28290,gang starr,jazz thing,2019,hip hop,feat branford marsalis instrumentally like play little tune compose long holiday byrd music call jazz root sound african mother bringin drummin congo come strong flow continue grow feet beat balo story follow land american soil sweat blood toil hear praise lord shout chain gang pain felt help maintain joplin rag blue blue news ringin smooth listeners ears fulfillin need plantin seed jazz thing group train comin chicago bringin orleans groove satchmo blow audience know street blue house tune lyric commercial
28291,poor righteous teachers,rock dis funky joint,2019,hip hop,time funkynewradical cansaythatagain universal greet slide understand fail comprehend cause rhyme different poor righteous teachers greet greet knowledge knowledge piece pretty hole head violent time rhyme place face facts time teachers substitute teachers play year thousand seven seven hear fool know time base mathematics black asiatic jury crack static send soul spin lyric time rhyme heal blind sure minutes leave kick niiine mash word come celebrities stummer step come tell form think style fashion state okay lick shoot rasta cause mash gooooo strictly mash flavor flav like stop freshthey come stand hesitate intellect stummer step think style rock posse flash mash dance culture freedom father shah wise intelligent take lyric commercial
28292,boyz n da hood,boyz n da hood,2019,hip hop,let boyz hood alright let let breeze young jeezy talkin bout young cock send shots nigga barretta retta cause bout whateva know breeze boyz double nigga scare dare nigga kill come somebody streets reason like demon night even serve fiends leave semen wife question bout cause answer puttin work breeze wearin pamper jump teen couldn starter wasn shit harder fuck throwin stick stone tot gun bricks representin like suckin pop teach shit cause bastard fuck little trick paper young restless fast furious lick couple shots talkin mouth sideways point blank range nigga blow shit sideways shit boyz hood stay grindin boyz hood double yall stay strap ice yall
28293,oscar lee,méxico ácido,2019,hip hop,star horse cart world fall apart unleash hearts bring guitars untether capture dark leave get burn tumble desire stab wild gather choir sharpen plume starlight release moon leave get burn soften leave debt promise instead rapture deck burn
28294,tyron blackshit,bunny hop,2019,hip hop,time somebody life line start slip years go bite time know page age heaven burn like hell beneath crack comin wave like earthquake pavement heavy tell truth gotta nerve nerve little backbone lookin forth feelin lookin forth feelin holdin breath wait wait simple life complicate shoe secrets spill deer headlights speak wheel want pretend need real takin gotta nerve nerve little backbone lookin forth feelin lookin forth feelin gotta nerve nerve little backbone lookin forth feelin lookin forth feelin lookin forth feelin lookin forth feelin
28273,fu-schnickens,true fuschnick,2019,hip hop,wanna grow true fuschnick million style compile play true true fushnick repeat buddah lyrical style kick rowdy flash dread holmes thicker richer bigger dread need honeycomb eeney meeney miney good goobelly bump ohoh ohoh better maoco chocolate flow super cola fraja listic expialadope grip ridobidobip bong dang worry boderations rap style wicked wild versatile grip better believe pause cause stop hurry come come come lyrical style ifos word soft rock rigade raggamuffin backwards aggarniffum alacazam come follow phenomenon huminahumina meohme hello hello huckleberry speak shoo bother hello hifi shape paydough near stitch lipton kwon lyric bubble bubble bubble bubble bubble bubble boil drink milk cause rotten word spoil drats drats double triple quadruple drats black spot jump jehosphats lyric commercial
28272,nappy roots,hustla,2019,hip hop,cheese sandwich hunnid speak rind soda tell beat lose tell stop real real like feet away county line weed flyin golden smilin nice sign fuck denyin damn luck fine stick doin time messy prezzy quarter pound rizzy drink hell hurl fifth forth swerve pumpkin bust damn take crop shake lead foot hunid hour country puddin good chunky acre mule donkey hell money early grind deserve quick burn mesquite lord need fore serve anybody hell sure standin stony curb days begin bend blur homegrown baby yeah havin tendency gettin pay come raggin thief hidin shade momma quit buggin heathenish ways lyric commercial
28271,nappy roots,sholiz,2019,hip hop,sholiz yean know skinny deville sneak dollar momma purse head juice joint colt crossroads bone fill gills gravel road roll heavy load nappy track dance drivin like grandma actin like asshole skinny sholiz folk whattcha ballin budget fuck dub astro scale grand fifth duck need shit juice look dawg tell southern breed wear alotta blue stille somethin black think like tight braid bean straw trip think skinny whassup folks sholiz people slum slump sholiz nappy country bump sholiz lyric commercial
28270,das efx,kaught in da ak,2019,hip hop,bring time solid scheme hook gotta story tell story book hello shit local slinger swinger quick bring drama plus takin sweat test wanna baggin kid like chick wanna prawley ignore bother prop dollar doin gotta put fear heart start fkin nuttin dope catch cuttin bust time try slip buda sleep word peep spot boys crew somebody catchin wreck prove point time loot spinnin joint better days professional shit check nigga snatch jewel slingin bill pills kill stress hear learn rule pay dues cruise lexus better time present offer refuse regret hook lyric commercial
28269,blackalicious,blazing arrow,2019,hip hop,amaze phase days hazy ways blaze arrow ray range janeiro craze crave work today look save pave hooray rock crew like razor blades today days away okay okay like laser keep stage ablaze dangerous ways rap phrase pay things phase ageless ways cagey great display game stay awake cause come play behave insane change game remain fade away disc play tape camaro amaze phase days hazy ways blaze arrow verbal dart throw murder kill learn grow learn inferno explode return globe blow seat head zone patrol roll tear soul like blunt alcohol knock toboggan loop doubt flow wanna knock cause real glow cosmic flow suppose suppose know intuition safe surface figure purpose impossible logic disturb think focus grow kind onus know chocolate awkward thoughtless home office early morning coffee ball roll navajos double barrel amaze phase days hazy ways blaze arrow
28268,mc hammer,let's get it started,2019,hip hop,start party wasn jump weak instead dope beat spinnin girls come beat mind wall like welfare line think minute party bogus legit better hammer reward beat boomin know start start seat beat complete movin everybody lyric commercial
28267,fabolous,can't deny it,2019,hip hop,fuckin rider wanna fuck yeah skills trunk switchin lanes right fuckin rider wanna bang yeah know bring gang niggaz thang want cowards wonder niggaz spit bitch hear coupe block away bitch yellin ride like snoop spittin clip cop calicos shittin ziplocks cali hittin shift block cali dough gettin rock cali hoe stealin mamis dance closely know feel limey tryin send police rest tryin piece chest piece rest release press ride lyric commercial
28311,rakim,it's the r,2019,hip hop,lowkey need host brand know flow cause swerve observe closely smoke tree smoke kind dope poetry cause fully load drop place place crazy different nationalities overseas emcee know rakim know jewelry like jacuzzi overheat like sushi swimmin open comin rakim popular demand classic wasn say come rain hard stimulate brain feel hard grain real large drive insane leave dam silk bras plus real cup spill spill bar deal kid hennessy grill feel charge know time real steal cars stag battle field reveal scar train hard cause game squads play pain gain couple yards know deal deal card appeal broads job oveod body part like buns steel kick blahzay blah smoke cigar manamassage comin rakim popular demand classic wasn inner city suburbs street poet jiggiest word peep know read hear plus reserve swerve eager know deep flow know flow spit tech effect quicker moet high smoke ahead roll microphone hold heat blow dough till fold touch wanna drop baby girl coed reload coat know control tell blow moment ahead baby hold comin rakim popular demand classic wasn
28275,trina,da baddest bitch,2019,hip hop,hold representin bitch eye riches time little dicks bigger bigger bank bigger benz better close friends go gstring stand quick slow head night stand like lightning wanna nigga wed ring bank account philippines blank note fuck live room children home period little nasty redbone classy young jazzy scar curious hoe suck come natural cause baddest bitch shit baddest bitch hate hoe niggas talk show fight hoe sell fool cross catch cross fault go unemployed boss suck free break pay boss shit floss hoe xrated elevate naked probably fuck daddy mammie wasn playa hatin cause baddest bitch baddest bitch shit baddest bitch shit baddest bitch game young hoe grow dumb nono chain stay ahead game save condo sell pussy grands months benz week rim virgin fuck time glass motto suckin auto quick fuckin bout follow truck dead drink high take try pass hear curious bitch take break baby cause baddest bitch shit baddest bitch shit baddest bitch shit baddest bitch right baddest bitch
